living_area_sqm,asking_price_sek,typology
144.0,2500000.0,HOUSE
74.5,4295000.0,APARTMENT
99.0,3995000.0,APARTMENT
118.0,4495000.0,ROW_HOUSE
85.0,3250000.0,APARTMENT
46.0,2495000.0,APARTMENT
78.0,950000.0,APARTMENT
77.0,2850000.0,APARTMENT
116.0,2295000.0,HOUSE
52.0,1595000.0,APARTMENT
73.0,1995000.0,HOUSE
53.5,2695000.0,APARTMENT
75.1,2850000.0,APARTMENT
133.0,3625000.0,HOUSE
148.0,1995000.0,HOUSE
74.0,3395000.0,APARTMENT
74.0,2395000.0,APARTMENT
94.0,5500000.0,APARTMENT
89.0,4290000.0,APARTMENT
61.0,6350000.0,APARTMENT
290.0,4990000.0,HOUSE
144.0,750000.0,HOUSE
212.0,1250000.0,HOUSE
44.0,4450000.0,APARTMENT
95.3,2495000.0,APARTMENT
71.0,4995000.0,APARTMENT
82.0,1795000.0,APARTMENT
50.0,795000.0,APARTMENT
103.0,1650000.0,HOUSE
39.5,275000.0,APARTMENT
222.0,5995000.0,ROW_HOUSE
50.5,1795000.0,APARTMENT
44.5,1495000.0,APARTMENT
75.0,1745000.0,HOUSE
59.0,2350000.0,APARTMENT
27.0,1595000.0,APARTMENT
35.0,1495000.0,APARTMENT
288.0,2195000.0,HOUSE
101.0,5490000.0,APARTMENT
65.0,2995000.0,APARTMENT
110.5,6395000.0,APARTMENT
145.0,2650000.0,HOUSE
93.4,3590000.0,APARTMENT
60.5,2150000.0,APARTMENT
125.0,1690000.0,HOUSE
79.0,995000.0,APARTMENT
70.0,1800000.0,APARTMENT
59.0,1075000.0,APARTMENT
58.0,995000.0,APARTMENT
185.0,5995000.0,HOUSE
142.0,2195000.0,HOUSE
176.0,4395000.0,HOUSE
112.0,2950000.0,HOUSE
219.0,7900000.0,HOUSE
210.0,2225000.0,HOUSE
65.0,3195000.0,APARTMENT
79.0,1475000.0,APARTMENT
48.0,1950000.0,APARTMENT
84.0,3695000.0,APARTMENT
147.0,2295000.0,HOUSE
36.0,1995000.0,APARTMENT
81.0,2875000.0,APARTMENT
61.0,2150000.0,APARTMENT
34.0,1750000.0,APARTMENT
45.0,2595000.0,APARTMENT
99.0,2995000.0,APARTMENT
22.0,1915000.0,APARTMENT
165.0,1695000.0,HOUSE
76.0,2495000.0,HOUSE
129.0,3495000.0,ROW_HOUSE
74.0,5650000.0,APARTMENT
97.5,2050000.0,APARTMENT
337.0,4250000.0,HOUSE
190.0,4495000.0,HOUSE
62.5,550000.0,APARTMENT
69.0,4200000.0,APARTMENT
85.7,3795000.0,APARTMENT
180.0,2695000.0,HOUSE
212.0,4495000.0,HOUSE
114.5,3590000.0,ROW_HOUSE
83.0,2695000.0,APARTMENT
346.0,3950000.0,HOUSE
217.0,2495000.0,HOUSE
81.0,3998000.0,APARTMENT
55.0,2195000.0,APARTMENT
90.0,2195000.0,APARTMENT
73.0,3595000.0,APARTMENT
186.0,1995000.0,HOUSE
270.0,4690000.0,HOUSE
63.0,850000.0,APARTMENT
64.5,1495000.0,APARTMENT
156.0,2250000.0,ROW_HOUSE
55.5,1800000.0,APARTMENT
173.0,2700000.0,HOUSE
52.0,3495000.0,APARTMENT
59.0,1150000.0,APARTMENT
86.0,3790000.0,APARTMENT
59.5,695000.0,APARTMENT
113.0,2700000.0,APARTMENT
75.0,3195000.0,APARTMENT
99.0,4895000.0,APARTMENT
56.0,3495000.0,APARTMENT
55.0,1900000.0,APARTMENT
158.0,6495000.0,APARTMENT
39.0,1575000.0,APARTMENT
40.0,2500000.0,APARTMENT
60.0,1795000.0,APARTMENT
148.0,3890000.0,ROW_HOUSE
50.0,800000.0,APARTMENT
91.7,1795000.0,APARTMENT
99.5,1950000.0,APARTMENT
54.0,2295000.0,APARTMENT
105.0,1395000.0,APARTMENT
130.0,3450000.0,HOUSE
110.0,2900000.0,APARTMENT
27.0,850000.0,APARTMENT
78.0,3095000.0,APARTMENT
124.0,4100000.0,APARTMENT
259.0,1995000.0,HOUSE
78.0,950000.0,APARTMENT
68.0,2895000.0,APARTMENT
171.0,3500000.0,HOUSE
78.0,1795000.0,APARTMENT
93.0,1750000.0,HOUSE
25.0,1375000.0,APARTMENT
63.0,1795000.0,APARTMENT
187.0,8995000.0,HOUSE
33.5,925000.0,APARTMENT
55.0,2995000.0,APARTMENT
95.0,1495000.0,APARTMENT
172.0,6790000.0,HOUSE
55.0,3495000.0,APARTMENT
44.0,2395000.0,APARTMENT
39.0,795000.0,APARTMENT
73.0,2695000.0,APARTMENT
75.5,1545000.0,APARTMENT
33.0,2230000.0,APARTMENT
97.5,3195000.0,APARTMENT
64.0,1295000.0,APARTMENT
186.0,2595000.0,HOUSE
78.0,4150000.0,APARTMENT
39.2,1450000.0,APARTMENT
89.0,2995000.0,APARTMENT
66.0,1795000.0,APARTMENT
133.0,3390000.0,HOUSE
130.0,7000000.0,APARTMENT
71.4,2195000.0,APARTMENT
165.0,4650000.0,HOUSE
74.0,2295000.0,APARTMENT
41.5,2290000.0,APARTMENT
51.0,1995000.0,APARTMENT
154.0,2900000.0,HOUSE
164.0,5600000.0,HOUSE
33.0,1100000.0,APARTMENT
61.5,1590000.0,APARTMENT
134.0,5295000.0,HOUSE
196.0,2975000.0,HOUSE
72.0,3995000.0,APARTMENT
133.0,4195000.0,HOUSE
129.0,4750000.0,HOUSE
230.0,900000.0,HOUSE
179.0,790000.0,HOUSE
63.0,1995000.0,APARTMENT
211.0,5150000.0,HOUSE
59.0,825000.0,APARTMENT
61.1,2195000.0,APARTMENT
74.0,1750000.0,APARTMENT
103.0,3900000.0,APARTMENT
38.5,895000.0,APARTMENT
63.0,1295000.0,APARTMENT
81.0,2150000.0,APARTMENT
68.0,1595000.0,APARTMENT
38.0,4895000.0,APARTMENT
118.0,2995000.0,HOUSE
121.0,2995000.0,APARTMENT
85.5,2895000.0,APARTMENT
37.9,1195000.0,APARTMENT
83.5,1850000.0,APARTMENT
48.0,4895000.0,APARTMENT
81.0,2295000.0,APARTMENT
69.0,1700000.0,HOUSE
85.0,270000.0,APARTMENT
76.5,3395000.0,APARTMENT
72.0,4750000.0,APARTMENT
46.0,1195000.0,APARTMENT
50.3,1950000.0,APARTMENT
33.0,2295000.0,APARTMENT
124.0,575000.0,HOUSE
298.0,5700000.0,HOUSE
67.4,2995000.0,APARTMENT
90.0,1750000.0,APARTMENT
91.0,5795000.0,ROW_HOUSE
63.0,1749000.0,APARTMENT
54.0,3250000.0,APARTMENT
51.5,1575000.0,APARTMENT
39.5,1100000.0,APARTMENT
62.6,1300000.0,APARTMENT
47.0,3995000.0,APARTMENT
52.5,1350000.0,APARTMENT
85.0,2095000.0,APARTMENT
59.0,3095000.0,APARTMENT
84.0,1190000.0,HOUSE
165.0,2990000.0,HOUSE
87.0,1850000.0,APARTMENT
46.5,1595000.0,APARTMENT
119.0,225000.0,APARTMENT
108.0,2650000.0,ROW_HOUSE
33.0,1850000.0,APARTMENT
42.5,995000.0,APARTMENT
96.0,1995000.0,APARTMENT
206.0,5500000.0,HOUSE
126.0,8495000.0,APARTMENT
160.0,4295000.0,HOUSE
69.5,650000.0,APARTMENT
132.0,6195000.0,HOUSE
86.0,6495000.0,APARTMENT
84.1,4695000.0,APARTMENT
116.9,5395000.0,ROW_HOUSE
167.0,3750000.0,HOUSE
63.0,1150000.0,APARTMENT
51.5,1850000.0,APARTMENT
123.0,4995000.0,HOUSE
60.0,1850000.0,APARTMENT
148.0,5295000.0,HOUSE
81.6,1950000.0,APARTMENT
45.0,2890000.0,APARTMENT
72.3,1795000.0,APARTMENT
191.0,4995000.0,HOUSE
31.0,1450000.0,APARTMENT
57.5,950000.0,APARTMENT
52.0,2995000.0,APARTMENT
157.0,1195000.0,HOUSE
102.0,1595000.0,HOUSE
64.0,3250000.0,APARTMENT
79.0,3995000.0,APARTMENT
29.0,1695000.0,APARTMENT
49.0,795000.0,APARTMENT
54.0,1275000.0,APARTMENT
76.0,1495000.0,APARTMENT
25.0,1995000.0,APARTMENT
72.5,995000.0,APARTMENT
64.0,2595000.0,APARTMENT
201.0,6475000.0,HOUSE
87.0,4795000.0,APARTMENT
26.0,1995000.0,APARTMENT
46.0,2895000.0,APARTMENT
50.0,1550000.0,APARTMENT
67.0,2495000.0,APARTMENT
89.0,2495000.0,APARTMENT
165.0,1495000.0,HOUSE
59.0,1895000.0,APARTMENT
91.0,5950000.0,APARTMENT
64.0,2150000.0,APARTMENT
39.0,2390000.0,APARTMENT
62.5,995000.0,APARTMENT
61.5,950000.0,APARTMENT
63.0,2795000.0,APARTMENT
40.0,1495000.0,APARTMENT
118.0,850000.0,APARTMENT
80.0,1350000.0,APARTMENT
60.0,1150000.0,APARTMENT
182.0,3195000.0,HOUSE
134.0,3495000.0,HOUSE
79.0,4495000.0,APARTMENT
252.0,2600000.0,HOUSE
219.0,2850000.0,HOUSE
71.0,2995000.0,APARTMENT
89.0,1995000.0,APARTMENT
102.0,4195000.0,APARTMENT
253.0,8150000.0,HOUSE
140.0,795000.0,HOUSE
74.3,3750000.0,APARTMENT
47.0,1650000.0,APARTMENT
16.0,1495000.0,APARTMENT
24.0,2395000.0,APARTMENT
69.5,2850000.0,APARTMENT
70.0,3995000.0,APARTMENT
149.0,5500000.0,HOUSE
49.0,1450000.0,APARTMENT
35.0,1650000.0,APARTMENT
77.0,2475000.0,APARTMENT
42.0,2125000.0,APARTMENT
154.0,7450000.0,HOUSE
70.0,1850000.0,APARTMENT
62.0,1300000.0,APARTMENT
56.0,1175000.0,APARTMENT
62.0,450000.0,APARTMENT
85.0,2525000.0,APARTMENT
190.0,2995000.0,HOUSE
60.8,1695000.0,APARTMENT
210.0,3800000.0,HOUSE
54.5,2625000.0,APARTMENT
34.0,1990000.0,APARTMENT
73.9,5495000.0,APARTMENT
60.0,1650000.0,APARTMENT
154.0,1695000.0,HOUSE
74.5,1195000.0,APARTMENT
92.0,1795000.0,APARTMENT
96.0,2950000.0,HOUSE
85.0,8595000.0,APARTMENT
92.0,5350000.0,APARTMENT
83.0,350000.0,APARTMENT
76.0,1895000.0,APARTMENT
105.0,1995000.0,HOUSE
142.0,3295000.0,APARTMENT
123.0,2895000.0,APARTMENT
39.0,1095000.0,APARTMENT
78.5,2750000.0,APARTMENT
172.0,2695000.0,HOUSE
69.0,1795000.0,APARTMENT
68.0,2650000.0,HOUSE
158.0,1995000.0,HOUSE
49.0,2195000.0,APARTMENT
74.3,1395000.0,APARTMENT
46.0,2195000.0,APARTMENT
79.0,2895000.0,APARTMENT
40.0,1575000.0,APARTMENT
133.0,3795000.0,ROW_HOUSE
74.5,1750000.0,APARTMENT
108.0,2995000.0,ROW_HOUSE
52.0,2250000.0,APARTMENT
63.0,395000.0,APARTMENT
306.0,3550000.0,HOUSE
41.0,2450000.0,APARTMENT
87.0,3795000.0,APARTMENT
55.0,2950000.0,HOUSE
94.0,2495000.0,APARTMENT
156.0,4995000.0,HOUSE
126.0,1145000.0,HOUSE
137.0,5590000.0,ROW_HOUSE
133.0,1795000.0,APARTMENT
206.0,3695000.0,HOUSE
36.0,2395000.0,APARTMENT
76.0,6750000.0,APARTMENT
59.0,575000.0,APARTMENT
160.0,3450000.0,HOUSE
284.0,595000.0,HOUSE
78.0,1150000.0,APARTMENT
118.0,5500000.0,APARTMENT
93.0,1950000.0,ROW_HOUSE
68.0,3350000.0,APARTMENT
171.0,4195000.0,ROW_HOUSE
97.0,2200000.0,APARTMENT
44.0,2395000.0,APARTMENT
176.0,4695000.0,HOUSE
53.5,650000.0,APARTMENT
117.0,3150000.0,ROW_HOUSE
133.0,1975000.0,HOUSE
120.0,2895000.0,ROW_HOUSE
187.0,5500000.0,HOUSE
76.5,1895000.0,APARTMENT
130.0,2495000.0,HOUSE
139.0,4495000.0,HOUSE
65.0,510000.0,APARTMENT
150.0,4750000.0,HOUSE
71.0,1295000.0,APARTMENT
143.0,2995000.0,HOUSE
32.0,1895000.0,APARTMENT
237.0,5500000.0,HOUSE
156.0,3195000.0,ROW_HOUSE
49.0,3795000.0,APARTMENT
65.0,2895000.0,APARTMENT
145.0,4195000.0,HOUSE
57.0,195000.0,APARTMENT
73.0,2250000.0,APARTMENT
65.0,1995000.0,APARTMENT
52.0,1750000.0,APARTMENT
152.5,6250000.0,ROW_HOUSE
109.0,2750000.0,APARTMENT
147.0,800000.0,HOUSE
107.0,2750000.0,APARTMENT
71.5,2750000.0,APARTMENT
161.0,4495000.0,HOUSE
205.0,2795000.0,HOUSE
40.0,495000.0,APARTMENT
63.0,1490000.0,APARTMENT
94.0,1895000.0,APARTMENT
94.0,4500000.0,ROW_HOUSE
216.0,2500000.0,HOUSE
208.0,1050000.0,HOUSE
82.0,3600000.0,APARTMENT
186.0,5995000.0,HOUSE
80.5,5995000.0,APARTMENT
92.0,3890000.0,ROW_HOUSE
38.5,195000.0,APARTMENT
59.5,1350000.0,APARTMENT
140.0,4795000.0,HOUSE
82.0,1250000.0,APARTMENT
68.0,3095000.0,APARTMENT
65.2,1295000.0,APARTMENT
110.0,3375000.0,APARTMENT
206.0,2750000.0,HOUSE
92.0,5495000.0,APARTMENT
43.0,1995000.0,APARTMENT
56.0,1675000.0,APARTMENT
44.0,820000.0,APARTMENT
180.0,495000.0,ROW_HOUSE
63.0,5195000.0,APARTMENT
94.5,3290000.0,APARTMENT
113.0,4995000.0,ROW_HOUSE
64.0,975000.0,APARTMENT
33.0,1700000.0,APARTMENT
40.0,1595000.0,APARTMENT
124.5,1800000.0,ROW_HOUSE
80.0,5290000.0,APARTMENT
177.0,7195000.0,HOUSE
43.5,945000.0,APARTMENT
159.0,850000.0,HOUSE
218.0,5995000.0,HOUSE
55.4,2495000.0,APARTMENT
99.0,5295000.0,APARTMENT
105.0,2275000.0,HOUSE
260.0,995000.0,HOUSE
59.0,2349000.0,APARTMENT
87.0,2350000.0,APARTMENT
85.0,1995000.0,APARTMENT
89.0,2595000.0,APARTMENT
74.0,2095000.0,APARTMENT
112.0,2095000.0,ROW_HOUSE
118.0,2895000.0,HOUSE
128.0,4350000.0,HOUSE
272.0,1995000.0,HOUSE
112.8,2995000.0,ROW_HOUSE
63.0,1995000.0,APARTMENT
101.7,2495000.0,ROW_HOUSE
266.0,3350000.0,HOUSE
94.0,4275000.0,APARTMENT
215.0,4295000.0,HOUSE
44.0,1650000.0,APARTMENT
88.0,3395000.0,APARTMENT
63.5,2495000.0,APARTMENT
74.0,1495000.0,APARTMENT
26.0,1195000.0,APARTMENT
87.0,2195000.0,APARTMENT
34.9,1995000.0,APARTMENT
63.0,930000.0,APARTMENT
156.0,1195000.0,HOUSE
43.0,1095000.0,APARTMENT
189.0,1195000.0,HOUSE
49.0,1795000.0,APARTMENT
265.0,2695000.0,HOUSE
24.7,1350000.0,APARTMENT
61.5,3495000.0,APARTMENT
49.0,3650000.0,APARTMENT
26.0,1395000.0,APARTMENT
96.5,2995000.0,APARTMENT
277.0,3250000.0,HOUSE
143.0,4195000.0,ROW_HOUSE
120.0,495000.0,HOUSE
302.0,4750000.0,HOUSE
35.0,3595000.0,APARTMENT
108.5,2895000.0,APARTMENT
55.5,2250000.0,APARTMENT
63.0,1895000.0,APARTMENT
268.0,1450000.0,HOUSE
45.0,1450000.0,APARTMENT
71.0,1595000.0,APARTMENT
65.5,550000.0,APARTMENT
92.0,3400000.0,APARTMENT
40.0,3145000.0,APARTMENT
54.0,2395000.0,APARTMENT
95.0,2395000.0,APARTMENT
21.0,1495000.0,APARTMENT
267.0,7495000.0,HOUSE
20.5,450000.0,APARTMENT
160.0,3495000.0,HOUSE
79.0,1295000.0,APARTMENT
60.0,1450000.0,APARTMENT
58.0,1995000.0,APARTMENT
67.0,1450000.0,APARTMENT
37.2,850000.0,APARTMENT
36.0,1595000.0,APARTMENT
103.0,5295000.0,ROW_HOUSE
32.0,1799000.0,APARTMENT
54.0,1950000.0,APARTMENT
52.0,3195000.0,APARTMENT
138.0,4495000.0,HOUSE
73.0,1250000.0,APARTMENT
36.5,2695000.0,APARTMENT
34.0,1950000.0,APARTMENT
210.0,4995000.0,HOUSE
76.0,2100000.0,APARTMENT
209.0,2400000.0,APARTMENT
172.0,995000.0,HOUSE
69.0,1050000.0,APARTMENT
81.0,2895000.0,APARTMENT
82.0,2125000.0,APARTMENT
37.0,1395000.0,APARTMENT
131.5,2595000.0,APARTMENT
70.0,3795000.0,APARTMENT
79.0,5790000.0,APARTMENT
114.0,1695000.0,APARTMENT
73.0,3195000.0,APARTMENT
104.5,2595000.0,APARTMENT
88.0,4095000.0,APARTMENT
77.0,2150000.0,APARTMENT
62.0,3690000.0,APARTMENT
238.0,6995000.0,HOUSE
55.0,995000.0,APARTMENT
67.5,2795000.0,APARTMENT
231.0,845000.0,HOUSE
124.0,5250000.0,HOUSE
28.5,2175000.0,APARTMENT
101.0,2495000.0,ROW_HOUSE
59.0,1425000.0,APARTMENT
122.0,3195000.0,HOUSE
38.0,1750000.0,APARTMENT
52.0,1595000.0,APARTMENT
83.4,1795000.0,APARTMENT
35.0,1995000.0,APARTMENT
84.0,6150000.0,APARTMENT
40.0,1990000.0,APARTMENT
65.0,625000.0,APARTMENT
116.0,2800000.0,APARTMENT
53.5,1995000.0,APARTMENT
60.0,2895000.0,APARTMENT
123.6,1330000.0,APARTMENT
78.0,3195000.0,APARTMENT
50.0,1795000.0,APARTMENT
92.0,4350000.0,ROW_HOUSE
192.0,2295000.0,HOUSE
28.3,495000.0,APARTMENT
121.0,6495000.0,ROW_HOUSE
64.0,1795000.0,APARTMENT
203.0,3195000.0,HOUSE
107.7,2100000.0,APARTMENT
77.0,2295000.0,APARTMENT
80.0,2990000.0,APARTMENT
89.7,1595000.0,APARTMENT
41.0,1190000.0,APARTMENT
222.0,6975000.0,HOUSE
48.0,2450000.0,APARTMENT
82.0,450000.0,HOUSE
52.5,995000.0,APARTMENT
62.0,2785000.0,APARTMENT
96.0,1150000.0,APARTMENT
87.5,1695000.0,APARTMENT
198.0,2900000.0,HOUSE
53.0,2650000.0,APARTMENT
87.0,1495000.0,HOUSE
80.5,1995000.0,APARTMENT
150.0,1475000.0,HOUSE
85.0,8995000.0,APARTMENT
135.0,5995000.0,HOUSE
53.0,1995000.0,APARTMENT
186.0,4695000.0,HOUSE
77.5,2995000.0,APARTMENT
190.0,2175000.0,HOUSE
47.5,980000.0,APARTMENT
79.0,1850000.0,APARTMENT
208.0,3995000.0,HOUSE
52.0,3495000.0,APARTMENT
100.0,2995000.0,APARTMENT
38.1,1350000.0,APARTMENT
340.0,6350000.0,HOUSE
139.0,4495000.0,HOUSE
32.0,890000.0,APARTMENT
79.0,3295000.0,APARTMENT
26.3,2495000.0,APARTMENT
270.0,5995000.0,HOUSE
67.0,1600000.0,APARTMENT
105.5,2295000.0,APARTMENT
124.0,4695000.0,ROW_HOUSE
84.5,2950000.0,APARTMENT
61.0,1200000.0,APARTMENT
179.0,1495000.0,HOUSE
106.0,4195000.0,ROW_HOUSE
57.0,2700000.0,APARTMENT
70.0,1695000.0,APARTMENT
61.6,3095000.0,APARTMENT
55.0,1095000.0,APARTMENT
126.0,675000.0,HOUSE
58.6,1450000.0,APARTMENT
168.0,4295000.0,ROW_HOUSE
66.5,3695000.0,APARTMENT
279.0,1395000.0,HOUSE
42.0,950000.0,APARTMENT
58.5,475000.0,APARTMENT
81.0,5195000.0,APARTMENT
161.0,5495000.0,HOUSE
72.0,2095000.0,APARTMENT
71.0,2750000.0,APARTMENT
150.0,7995000.0,HOUSE
97.0,1995000.0,APARTMENT
117.0,5150000.0,HOUSE
45.0,2895000.0,APARTMENT
121.0,3495000.0,HOUSE
247.0,3795000.0,HOUSE
146.0,5450000.0,HOUSE
182.0,6500000.0,HOUSE
39.0,1295000.0,APARTMENT
77.0,4495000.0,HOUSE
170.0,6750000.0,HOUSE
122.0,4500000.0,APARTMENT
199.0,1895000.0,HOUSE
43.0,1650000.0,APARTMENT
49.0,2290000.0,APARTMENT
74.0,2695000.0,APARTMENT
102.0,5295000.0,APARTMENT
48.0,1495000.0,APARTMENT
71.5,2695000.0,APARTMENT
125.0,1695000.0,HOUSE
245.0,1750000.0,HOUSE
112.0,9100000.0,APARTMENT
53.0,3195000.0,APARTMENT
59.5,1295000.0,APARTMENT
54.0,1250000.0,APARTMENT
63.5,1850000.0,APARTMENT
147.0,7995000.0,HOUSE
105.0,2650000.0,APARTMENT
121.0,3495000.0,APARTMENT
62.5,2095000.0,APARTMENT
91.5,2795000.0,APARTMENT
197.0,5950000.0,HOUSE
65.5,1495000.0,APARTMENT
29.0,1595000.0,APARTMENT
42.0,1495000.0,APARTMENT
194.0,8500000.0,HOUSE
79.0,2695000.0,APARTMENT
56.5,1295000.0,APARTMENT
86.0,2495000.0,APARTMENT
197.0,4495000.0,ROW_HOUSE
49.0,1995000.0,APARTMENT
96.0,3695000.0,APARTMENT
153.0,3650000.0,HOUSE
56.0,2350000.0,APARTMENT
64.0,625000.0,APARTMENT
144.0,5775000.0,HOUSE
52.0,2295000.0,APARTMENT
124.3,4395000.0,ROW_HOUSE
50.2,750000.0,APARTMENT
57.0,1595000.0,APARTMENT
76.0,2995000.0,APARTMENT
173.0,5975000.0,HOUSE
61.5,1795000.0,APARTMENT
107.0,3275000.0,ROW_HOUSE
54.8,2795000.0,APARTMENT
44.5,1590000.0,APARTMENT
224.0,6150000.0,HOUSE
54.5,1095000.0,APARTMENT
86.0,1595000.0,APARTMENT
29.0,2750000.0,APARTMENT
84.0,8490000.0,APARTMENT
126.0,2995000.0,HOUSE
180.0,2250000.0,HOUSE
70.0,1300000.0,APARTMENT
210.0,3495000.0,HOUSE
62.5,1195000.0,APARTMENT
52.0,5200000.0,APARTMENT
136.0,1900000.0,HOUSE
67.0,2850000.0,APARTMENT
77.0,745000.0,APARTMENT
53.0,2245000.0,APARTMENT
85.0,1795000.0,APARTMENT
44.0,1895000.0,APARTMENT
76.0,4955000.0,APARTMENT
96.0,7495000.0,APARTMENT
50.0,2095000.0,APARTMENT
87.5,3950000.0,APARTMENT
78.3,1250000.0,APARTMENT
109.0,3795000.0,APARTMENT
69.0,4995000.0,APARTMENT
80.0,475000.0,APARTMENT
65.0,2695000.0,APARTMENT
48.5,2895000.0,APARTMENT
52.0,1695000.0,HOUSE
160.0,4750000.0,HOUSE
170.0,2895000.0,HOUSE
60.0,745000.0,APARTMENT
96.0,7495000.0,APARTMENT
65.0,2595000.0,APARTMENT
124.0,6975000.0,HOUSE
54.0,1995000.0,APARTMENT
63.6,3795000.0,APARTMENT
220.0,6750000.0,HOUSE
151.0,1395000.0,HOUSE
58.5,3950000.0,APARTMENT
46.0,2695000.0,APARTMENT
51.7,995000.0,APARTMENT
202.0,4595000.0,HOUSE
98.0,3695000.0,APARTMENT
52.0,995000.0,APARTMENT
73.2,1895000.0,APARTMENT
95.0,3695000.0,HOUSE
111.5,2395000.0,APARTMENT
76.0,8995000.0,APARTMENT
37.0,790000.0,APARTMENT
70.0,1950000.0,APARTMENT
68.0,2195000.0,APARTMENT
45.0,1750000.0,APARTMENT
59.5,1750000.0,APARTMENT
39.5,1595000.0,APARTMENT
50.0,1150000.0,APARTMENT
89.0,1595000.0,APARTMENT
54.0,1895000.0,APARTMENT
69.0,1995000.0,APARTMENT
142.0,1150000.0,HOUSE
94.0,3290000.0,APARTMENT
121.0,2995000.0,APARTMENT
52.5,995000.0,APARTMENT
34.0,1995000.0,APARTMENT
35.0,1750000.0,APARTMENT
39.0,1250000.0,APARTMENT
59.0,3450000.0,APARTMENT
41.3,895000.0,APARTMENT
46.0,1345000.0,APARTMENT
99.0,3495000.0,APARTMENT
49.0,995000.0,APARTMENT
144.0,2100000.0,HOUSE
188.0,4995000.0,HOUSE
117.0,1250000.0,HOUSE
157.0,650000.0,HOUSE
224.0,3295000.0,HOUSE
57.0,1990000.0,APARTMENT
72.0,545000.0,APARTMENT
112.8,3095000.0,ROW_HOUSE
86.0,9495000.0,APARTMENT
50.0,1695000.0,APARTMENT
119.0,7315000.0,ROW_HOUSE
55.0,2795000.0,APARTMENT
63.5,1195000.0,APARTMENT
70.0,3795000.0,APARTMENT
285.0,3200000.0,HOUSE
73.0,4495000.0,APARTMENT
76.0,2995000.0,APARTMENT
99.0,2695000.0,APARTMENT
80.0,3995000.0,APARTMENT
53.0,1895000.0,APARTMENT
43.0,2995000.0,APARTMENT
156.0,5995000.0,HOUSE
67.0,3595000.0,APARTMENT
34.0,2050000.0,APARTMENT
132.0,2275000.0,HOUSE
51.0,2375000.0,APARTMENT
44.0,795000.0,APARTMENT
82.0,3995000.0,APARTMENT
87.0,4995000.0,APARTMENT
238.0,8990000.0,HOUSE
77.5,1300000.0,APARTMENT
45.0,1950000.0,APARTMENT
93.0,2295000.0,APARTMENT
153.0,3995000.0,HOUSE
80.0,1400000.0,APARTMENT
105.0,3750000.0,ROW_HOUSE
55.0,2295000.0,HOUSE
192.0,2595000.0,HOUSE
144.0,4150000.0,ROW_HOUSE
56.1,975000.0,APARTMENT
73.5,875000.0,APARTMENT
96.0,4850000.0,APARTMENT
92.5,1700000.0,APARTMENT
55.5,2095000.0,APARTMENT
51.0,1495000.0,APARTMENT
69.0,1775000.0,APARTMENT
75.0,1895000.0,APARTMENT
330.0,6095000.0,HOUSE
33.0,1895000.0,APARTMENT
158.0,2395000.0,HOUSE
135.0,6495000.0,HOUSE
40.0,1495000.0,APARTMENT
59.4,1070000.0,APARTMENT
162.0,4750000.0,HOUSE
66.0,2195000.0,APARTMENT
58.5,795000.0,APARTMENT
29.0,1695000.0,APARTMENT
38.0,1595000.0,APARTMENT
70.5,7850000.0,APARTMENT
80.0,1395000.0,APARTMENT
60.0,1350000.0,HOUSE
94.5,1895000.0,APARTMENT
78.0,4695000.0,APARTMENT
76.0,4695000.0,APARTMENT
194.0,850000.0,HOUSE
46.4,1795000.0,APARTMENT
76.5,4395000.0,APARTMENT
22.0,1095000.0,APARTMENT
51.0,1895000.0,APARTMENT
36.5,3795000.0,APARTMENT
44.0,1895000.0,APARTMENT
156.0,1195000.0,HOUSE
75.5,550000.0,APARTMENT
47.0,3350000.0,APARTMENT
56.5,1995000.0,APARTMENT
25.0,1650000.0,APARTMENT
185.0,3890000.0,APARTMENT
35.0,1845000.0,APARTMENT
83.0,995000.0,HOUSE
73.5,495000.0,APARTMENT
135.0,7750000.0,HOUSE
58.5,1650000.0,APARTMENT
56.5,320000.0,APARTMENT
48.0,2395000.0,APARTMENT
72.0,2375000.0,APARTMENT
78.0,3950000.0,APARTMENT
53.5,1350000.0,APARTMENT
57.0,1995000.0,APARTMENT
89.0,2995000.0,APARTMENT
53.3,2095000.0,APARTMENT
31.5,2195000.0,APARTMENT
43.5,2195000.0,APARTMENT
178.0,3250000.0,HOUSE
79.0,2295000.0,APARTMENT
111.0,9250000.0,APARTMENT
52.5,2495000.0,APARTMENT
45.0,1495000.0,APARTMENT
62.0,995000.0,APARTMENT
53.5,1350000.0,APARTMENT
153.0,4995000.0,HOUSE
54.0,3190000.0,APARTMENT
25.5,1495000.0,APARTMENT
61.0,495000.0,APARTMENT
178.0,2975000.0,HOUSE
87.0,2595000.0,APARTMENT
57.0,3495000.0,APARTMENT
82.0,1550000.0,APARTMENT
304.0,3950000.0,HOUSE
41.0,2890000.0,APARTMENT
214.0,5100000.0,HOUSE
73.5,2995000.0,APARTMENT
80.0,2395000.0,ROW_HOUSE
133.0,3995000.0,ROW_HOUSE
53.5,750000.0,APARTMENT
122.0,3995000.0,ROW_HOUSE
34.0,1295000.0,APARTMENT
35.9,1095000.0,APARTMENT
155.0,4500000.0,HOUSE
54.5,2495000.0,APARTMENT
113.0,1900000.0,ROW_HOUSE
54.0,2495000.0,APARTMENT
80.0,2695000.0,APARTMENT
76.0,850000.0,APARTMENT
192.0,5995000.0,HOUSE
